scenario_id	realisation	source_address	source_key_hex	optimizer_address	optimizer_key_hex
LOCAL_TREE-STATIONARY-NONE	69	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=069	e8fcb6638978c50a	DT-I05-NST-v1|EXT|OPTIMISER|stream=e8fcb6638978c50a	c1a8c93d925452f3
LOCAL_TREE-STATIONARY-NONE	70	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=070	72f8bb346f76a0aa	DT-I05-NST-v1|EXT|OPTIMISER|stream=72f8bb346f76a0aa	98e01e5e17ad7f04
LOCAL_TREE-STATIONARY-NONE	71	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=071	2b30be89a3bae0c8	DT-I05-NST-v1|EXT|OPTIMISER|stream=2b30be89a3bae0c8	e408571742d63e02
LOCAL_TREE-STATIONARY-NONE	72	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=072	16adffec21272c3f	DT-I05-NST-v1|EXT|OPTIMISER|stream=16adffec21272c3f	29d6629de504bfb2
LOCAL_TREE-STATIONARY-NONE	73	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=073	39f1150ffbcd3145	DT-I05-NST-v1|EXT|OPTIMISER|stream=39f1150ffbcd3145	fcdaac7bd6a31ab0
LOCAL_TREE-STATIONARY-NONE	74	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=074	894fb953017df027	DT-I05-NST-v1|EXT|OPTIMISER|stream=894fb953017df027	57e052bbd271a880
LOCAL_TREE-STATIONARY-NONE	75	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=075	0a52783ea3ae3542	DT-I05-NST-v1|EXT|OPTIMISER|stream=0a52783ea3ae3542	0011e48585c3264b
LOCAL_TREE-STATIONARY-NONE	76	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=076	b2cb9b03a5064070	DT-I05-NST-v1|EXT|OPTIMISER|stream=b2cb9b03a5064070	3722a2048d295823
LOCAL_TREE-STATIONARY-NONE	77	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=077	ccd6e74df3da8177	DT-I05-NST-v1|EXT|OPTIMISER|stream=ccd6e74df3da8177	5009b71fc772cf15
LOCAL_TREE-STATIONARY-NONE	78	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=078	3ae92db165aa696c	DT-I05-NST-v1|EXT|OPTIMISER|stream=3ae92db165aa696c	9dcf809d6bbbc131
LOCAL_TREE-STATIONARY-NONE	79	DT-I05-NST-v1|EXT|SOURCE|scenario=LOCAL_TREE-STATIONARY-NONE|r=079	7b3c5d95b48559d5	DT-I05-NST-v1|EXT|OPTIMISER|stream=7b3c5d95b48559d5	41bfb2d63da25d93
OBLIQUE-ABRUPT-MILD	0	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=000	42c592b3507783fe	DT-I05-NST-v1|EXT|OPTIMISER|stream=42c592b3507783fe	2184be25421abeef
OBLIQUE-ABRUPT-MILD	1	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=001	da4f083dd250e3c5	DT-I05-NST-v1|EXT|OPTIMISER|stream=da4f083dd250e3c5	c112080c7cac803c
OBLIQUE-ABRUPT-MILD	2	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=002	2b1285196345c83f	DT-I05-NST-v1|EXT|OPTIMISER|stream=2b1285196345c83f	0bc8d3ca98e31236
OBLIQUE-ABRUPT-MILD	3	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=003	dcb3be7b6f4dbcc0	DT-I05-NST-v1|EXT|OPTIMISER|stream=dcb3be7b6f4dbcc0	a28b4203c2f25bd7
OBLIQUE-ABRUPT-MILD	4	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=004	b608110605848256	DT-I05-NST-v1|EXT|OPTIMISER|stream=b608110605848256	67f25dacdde1be66
OBLIQUE-ABRUPT-MILD	5	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=005	bb0b29ffa3375172	DT-I05-NST-v1|EXT|OPTIMISER|stream=bb0b29ffa3375172	c52ab0b7a16b502d
OBLIQUE-ABRUPT-MILD	6	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=006	e5b85916d54d7d36	DT-I05-NST-v1|EXT|OPTIMISER|stream=e5b85916d54d7d36	56173891549a561b
OBLIQUE-ABRUPT-MILD	7	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=007	3116ded227634455	DT-I05-NST-v1|EXT|OPTIMISER|stream=3116ded227634455	686e505e6dc1010f
OBLIQUE-ABRUPT-MILD	8	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=008	fee24d01cdbc1c5c	DT-I05-NST-v1|EXT|OPTIMISER|stream=fee24d01cdbc1c5c	eee07a3fb2bf3c76
OBLIQUE-ABRUPT-MILD	9	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=009	f78616a8fa0dc672	DT-I05-NST-v1|EXT|OPTIMISER|stream=f78616a8fa0dc672	1d51121bf5060ff5
OBLIQUE-ABRUPT-MILD	10	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=010	77081787725a6acf	DT-I05-NST-v1|EXT|OPTIMISER|stream=77081787725a6acf	90616b1793742b80
OBLIQUE-ABRUPT-MILD	11	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=011	59841ef7b46616e6	DT-I05-NST-v1|EXT|OPTIMISER|stream=59841ef7b46616e6	1564116f2c9a5a58
OBLIQUE-ABRUPT-MILD	12	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=012	c17b36504cd17c47	DT-I05-NST-v1|EXT|OPTIMISER|stream=c17b36504cd17c47	47e9aa8e89da4cbd
OBLIQUE-ABRUPT-MILD	13	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=013	f022ac2a2da86326	DT-I05-NST-v1|EXT|OPTIMISER|stream=f022ac2a2da86326	86cc71724de8ee47
OBLIQUE-ABRUPT-MILD	14	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=014	a5c013f2daf6b22c	DT-I05-NST-v1|EXT|OPTIMISER|stream=a5c013f2daf6b22c	3d5a21b329278409
OBLIQUE-ABRUPT-MILD	15	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=015	ea2eed98b3aa0564	DT-I05-NST-v1|EXT|OPTIMISER|stream=ea2eed98b3aa0564	f3072b152eb559b6
OBLIQUE-ABRUPT-MILD	16	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=016	83ef39588f224999	DT-I05-NST-v1|EXT|OPTIMISER|stream=83ef39588f224999	578853d27f49b85c
OBLIQUE-ABRUPT-MILD	17	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=017	126905a6117cdb29	DT-I05-NST-v1|EXT|OPTIMISER|stream=126905a6117cdb29	96103a67c8b0b61b
OBLIQUE-ABRUPT-MILD	18	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=018	f43fcf2ca3584883	DT-I05-NST-v1|EXT|OPTIMISER|stream=f43fcf2ca3584883	f9efb9d8763383d4
OBLIQUE-ABRUPT-MILD	19	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=019	439fa7ef27ef97d6	DT-I05-NST-v1|EXT|OPTIMISER|stream=439fa7ef27ef97d6	c6dccf614219ce59
OBLIQUE-ABRUPT-MILD	20	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=020	1f879cdac9972c17	DT-I05-NST-v1|EXT|OPTIMISER|stream=1f879cdac9972c17	efcc9658cb316661
OBLIQUE-ABRUPT-MILD	21	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=021	461da9e81e4ab99e	DT-I05-NST-v1|EXT|OPTIMISER|stream=461da9e81e4ab99e	63f95203099cd8be
OBLIQUE-ABRUPT-MILD	22	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=022	c1ef4cd6fe0ec0b1	DT-I05-NST-v1|EXT|OPTIMISER|stream=c1ef4cd6fe0ec0b1	d353f02d76f53282
OBLIQUE-ABRUPT-MILD	23	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=023	cdeff888de391980	DT-I05-NST-v1|EXT|OPTIMISER|stream=cdeff888de391980	39d1ad71a10901f8
OBLIQUE-ABRUPT-MILD	24	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=024	24d56b8a60e308ab	DT-I05-NST-v1|EXT|OPTIMISER|stream=24d56b8a60e308ab	732a12b483b1e7d2
OBLIQUE-ABRUPT-MILD	25	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=025	605f48605fb64abc	DT-I05-NST-v1|EXT|OPTIMISER|stream=605f48605fb64abc	5ddd838543f2774e
OBLIQUE-ABRUPT-MILD	26	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=026	f82772c71cb7dcbf	DT-I05-NST-v1|EXT|OPTIMISER|stream=f82772c71cb7dcbf	a79a027a80f91e50
OBLIQUE-ABRUPT-MILD	27	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=027	49710d16e03df0b9	DT-I05-NST-v1|EXT|OPTIMISER|stream=49710d16e03df0b9	f36166ada0e853e0
OBLIQUE-ABRUPT-MILD	28	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=028	7c763e594f96fdb1	DT-I05-NST-v1|EXT|OPTIMISER|stream=7c763e594f96fdb1	7e1e99a75c43544e
OBLIQUE-ABRUPT-MILD	29	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=029	607d03e5ba4ef8e4	DT-I05-NST-v1|EXT|OPTIMISER|stream=607d03e5ba4ef8e4	f601aaddbbc29b76
OBLIQUE-ABRUPT-MILD	30	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=030	be87c99c74e647c8	DT-I05-NST-v1|EXT|OPTIMISER|stream=be87c99c74e647c8	bfa45e8c5b77c467
OBLIQUE-ABRUPT-MILD	31	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=031	d2c36f00f2461aa9	DT-I05-NST-v1|EXT|OPTIMISER|stream=d2c36f00f2461aa9	bde6ca3ff58e8b95
OBLIQUE-ABRUPT-MILD	32	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=032	6567115088d0386f	DT-I05-NST-v1|EXT|OPTIMISER|stream=6567115088d0386f	b7e8ee872fa3a5e6
OBLIQUE-ABRUPT-MILD	33	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=033	a5e55876c5d3162e	DT-I05-NST-v1|EXT|OPTIMISER|stream=a5e55876c5d3162e	bf59e52a5cca9826
OBLIQUE-ABRUPT-MILD	34	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=034	12756840e6f8da69	DT-I05-NST-v1|EXT|OPTIMISER|stream=12756840e6f8da69	b54d13ff58630aee
OBLIQUE-ABRUPT-MILD	35	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=035	9b08ab7281ef8dd4	DT-I05-NST-v1|EXT|OPTIMISER|stream=9b08ab7281ef8dd4	a85eeacf41090006
OBLIQUE-ABRUPT-MILD	36	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=036	b11e5392c2fd4bb3	DT-I05-NST-v1|EXT|OPTIMISER|stream=b11e5392c2fd4bb3	b7b6b4ddf14322cf
OBLIQUE-ABRUPT-MILD	37	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=037	74640ca521567bbf	DT-I05-NST-v1|EXT|OPTIMISER|stream=74640ca521567bbf	f83b2f134f4b21e3
OBLIQUE-ABRUPT-MILD	38	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=038	9d687d2554062c5c	DT-I05-NST-v1|EXT|OPTIMISER|stream=9d687d2554062c5c	0fe522b2de796da5
OBLIQUE-ABRUPT-MILD	39	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=039	c65b6a3ca3ac5bba	DT-I05-NST-v1|EXT|OPTIMISER|stream=c65b6a3ca3ac5bba	8a0cbdfcc00248cb
OBLIQUE-ABRUPT-MILD	40	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=040	54affc8481474301	DT-I05-NST-v1|EXT|OPTIMISER|stream=54affc8481474301	f2b626e3541bed5f
OBLIQUE-ABRUPT-MILD	41	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=041	116c1a59d8ac043e	DT-I05-NST-v1|EXT|OPTIMISER|stream=116c1a59d8ac043e	daccc0dd25cc978a
OBLIQUE-ABRUPT-MILD	42	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=042	f14f29648731b330	DT-I05-NST-v1|EXT|OPTIMISER|stream=f14f29648731b330	e3b079a2edcfdbf7
OBLIQUE-ABRUPT-MILD	43	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=043	1e1945ea2a7ff02f	DT-I05-NST-v1|EXT|OPTIMISER|stream=1e1945ea2a7ff02f	538a7e43bb864bb3
OBLIQUE-ABRUPT-MILD	44	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=044	82cab36d291cfd1b	DT-I05-NST-v1|EXT|OPTIMISER|stream=82cab36d291cfd1b	d3b4a894cf97905c
OBLIQUE-ABRUPT-MILD	45	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=045	93e917f44edffd19	DT-I05-NST-v1|EXT|OPTIMISER|stream=93e917f44edffd19	d3018f4cf81b586d
OBLIQUE-ABRUPT-MILD	46	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=046	cd8b74f5e2a57e6b	DT-I05-NST-v1|EXT|OPTIMISER|stream=cd8b74f5e2a57e6b	5cf1b9df48422a4f
OBLIQUE-ABRUPT-MILD	47	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=047	d734b696184bb322	DT-I05-NST-v1|EXT|OPTIMISER|stream=d734b696184bb322	1ebb3f49fcea393d
OBLIQUE-ABRUPT-MILD	48	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=048	c8964289f98cb822	DT-I05-NST-v1|EXT|OPTIMISER|stream=c8964289f98cb822	ef05a4722fe51b94
OBLIQUE-ABRUPT-MILD	49	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=049	959fa09f62bcba56	DT-I05-NST-v1|EXT|OPTIMISER|stream=959fa09f62bcba56	6fc7d54717f84dca
OBLIQUE-ABRUPT-MILD	50	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=050	6500f8abcdfae9e2	DT-I05-NST-v1|EXT|OPTIMISER|stream=6500f8abcdfae9e2	f2c0492f641a081e
OBLIQUE-ABRUPT-MILD	51	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=051	89b411eeeccfcc52	DT-I05-NST-v1|EXT|OPTIMISER|stream=89b411eeeccfcc52	1464ff37c4e0dcc4
OBLIQUE-ABRUPT-MILD	52	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=052	30e412271e82dd2c	DT-I05-NST-v1|EXT|OPTIMISER|stream=30e412271e82dd2c	a2718bc48fbd3d80
OBLIQUE-ABRUPT-MILD	53	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=053	485961d022a48f79	DT-I05-NST-v1|EXT|OPTIMISER|stream=485961d022a48f79	e4de12a8037e4b24
OBLIQUE-ABRUPT-MILD	54	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=054	dab29ef31e7f02c7	DT-I05-NST-v1|EXT|OPTIMISER|stream=dab29ef31e7f02c7	328c5292bb856627
OBLIQUE-ABRUPT-MILD	55	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=055	aff3f2431e024aba	DT-I05-NST-v1|EXT|OPTIMISER|stream=aff3f2431e024aba	684eae2d366de209
OBLIQUE-ABRUPT-MILD	56	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=056	19f1d9d76c6a0a98	DT-I05-NST-v1|EXT|OPTIMISER|stream=19f1d9d76c6a0a98	882de1b8ebd60c7e
OBLIQUE-ABRUPT-MILD	57	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=057	acccf45b2e68be4f	DT-I05-NST-v1|EXT|OPTIMISER|stream=acccf45b2e68be4f	14ef81daee644dbf
OBLIQUE-ABRUPT-MILD	58	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=058	648e579c77379257	DT-I05-NST-v1|EXT|OPTIMISER|stream=648e579c77379257	2314b3d5c218dc7a
OBLIQUE-ABRUPT-MILD	59	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=059	efc732a43490c694	DT-I05-NST-v1|EXT|OPTIMISER|stream=efc732a43490c694	fcdba2ecd58ea6d4
OBLIQUE-ABRUPT-MILD	60	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=060	f05619499437b4fd	DT-I05-NST-v1|EXT|OPTIMISER|stream=f05619499437b4fd	0d031a4383a32c2e
OBLIQUE-ABRUPT-MILD	61	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=061	9c975cd38beff446	DT-I05-NST-v1|EXT|OPTIMISER|stream=9c975cd38beff446	b2256b857bc29fba
OBLIQUE-ABRUPT-MILD	62	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=062	02963ea58bb8dc39	DT-I05-NST-v1|EXT|OPTIMISER|stream=02963ea58bb8dc39	1ae0d44977b315d4
OBLIQUE-ABRUPT-MILD	63	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=063	6ad140f4d4f07a98	DT-I05-NST-v1|EXT|OPTIMISER|stream=6ad140f4d4f07a98	42be4842535d2f75
OBLIQUE-ABRUPT-MILD	64	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=064	e52e7e7dd8eb4e20	DT-I05-NST-v1|EXT|OPTIMISER|stream=e52e7e7dd8eb4e20	38d9f26e5f8e0b4e
OBLIQUE-ABRUPT-MILD	65	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=065	623ffcc7a58c25e6	DT-I05-NST-v1|EXT|OPTIMISER|stream=623ffcc7a58c25e6	21dc47abbe1dff88
OBLIQUE-ABRUPT-MILD	66	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=066	1eb893c6e4c42122	DT-I05-NST-v1|EXT|OPTIMISER|stream=1eb893c6e4c42122	e6abd20b1e8ef0b7
OBLIQUE-ABRUPT-MILD	67	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=067	d0e7da6c4ffe4f96	DT-I05-NST-v1|EXT|OPTIMISER|stream=d0e7da6c4ffe4f96	aa10fb6f1575d9c6
OBLIQUE-ABRUPT-MILD	68	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=068	ccd49459b6d57f3a	DT-I05-NST-v1|EXT|OPTIMISER|stream=ccd49459b6d57f3a	f195e8293e02b28b
OBLIQUE-ABRUPT-MILD	69	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=069	10c708a2a52056de	DT-I05-NST-v1|EXT|OPTIMISER|stream=10c708a2a52056de	23e6434842e7a614
OBLIQUE-ABRUPT-MILD	70	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=070	012edb083bef51fb	DT-I05-NST-v1|EXT|OPTIMISER|stream=012edb083bef51fb	1ad47d6ce470c9f5
OBLIQUE-ABRUPT-MILD	71	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=071	5113d39cb23558ab	DT-I05-NST-v1|EXT|OPTIMISER|stream=5113d39cb23558ab	81e40e5a57999c2c
OBLIQUE-ABRUPT-MILD	72	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=072	e2e71aa5ba225819	DT-I05-NST-v1|EXT|OPTIMISER|stream=e2e71aa5ba225819	f1d4678f435acc95
OBLIQUE-ABRUPT-MILD	73	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=073	5cffb1645721e51e	DT-I05-NST-v1|EXT|OPTIMISER|stream=5cffb1645721e51e	920a6448730f4c62
OBLIQUE-ABRUPT-MILD	74	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=074	799e8aef3c8813c2	DT-I05-NST-v1|EXT|OPTIMISER|stream=799e8aef3c8813c2	54a721d7face2105
OBLIQUE-ABRUPT-MILD	75	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=075	b815600f2cb92f6f	DT-I05-NST-v1|EXT|OPTIMISER|stream=b815600f2cb92f6f	7699038b44952e8d
OBLIQUE-ABRUPT-MILD	76	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=076	b96fc213da3694f8	DT-I05-NST-v1|EXT|OPTIMISER|stream=b96fc213da3694f8	a27b101ca43ffa2c
OBLIQUE-ABRUPT-MILD	77	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=077	08022f8ca9f9af4c	DT-I05-NST-v1|EXT|OPTIMISER|stream=08022f8ca9f9af4c	213035ade23d41db
OBLIQUE-ABRUPT-MILD	78	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=078	d379d550177ade22	DT-I05-NST-v1|EXT|OPTIMISER|stream=d379d550177ade22	5f5a552b0b18dbc5
OBLIQUE-ABRUPT-MILD	79	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-MILD|r=079	564518c2d5b69d41	DT-I05-NST-v1|EXT|OPTIMISER|stream=564518c2d5b69d41	b70244f34b856b76
OBLIQUE-ABRUPT-SEVERE	0	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=000	01b9034401bbfd17	DT-I05-NST-v1|EXT|OPTIMISER|stream=01b9034401bbfd17	c9182dfac0c3c862
OBLIQUE-ABRUPT-SEVERE	1	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=001	27961361a6e67eee	DT-I05-NST-v1|EXT|OPTIMISER|stream=27961361a6e67eee	55e55c149283be29
OBLIQUE-ABRUPT-SEVERE	2	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=002	1a20682b02ce1c0f	DT-I05-NST-v1|EXT|OPTIMISER|stream=1a20682b02ce1c0f	9c7326bff11acd84
OBLIQUE-ABRUPT-SEVERE	3	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=003	b7014b7633bc9d37	DT-I05-NST-v1|EXT|OPTIMISER|stream=b7014b7633bc9d37	fca21ce83cb7cda4
OBLIQUE-ABRUPT-SEVERE	4	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=004	5f03ae942758533d	DT-I05-NST-v1|EXT|OPTIMISER|stream=5f03ae942758533d	0cbfd3bb74063500
OBLIQUE-ABRUPT-SEVERE	5	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=005	cfc403346625c242	DT-I05-NST-v1|EXT|OPTIMISER|stream=cfc403346625c242	8b7deb734866a481
OBLIQUE-ABRUPT-SEVERE	6	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=006	70ce676e25399554	DT-I05-NST-v1|EXT|OPTIMISER|stream=70ce676e25399554	d84a01cec3b9d29f
OBLIQUE-ABRUPT-SEVERE	7	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=007	b65b46d3e7ef656b	DT-I05-NST-v1|EXT|OPTIMISER|stream=b65b46d3e7ef656b	4c001d9cfd9bee27
OBLIQUE-ABRUPT-SEVERE	8	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=008	608e11a9f1bd7225	DT-I05-NST-v1|EXT|OPTIMISER|stream=608e11a9f1bd7225	16e987bd5f5c3026
OBLIQUE-ABRUPT-SEVERE	9	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=009	f996b92a31f5fcc9	DT-I05-NST-v1|EXT|OPTIMISER|stream=f996b92a31f5fcc9	f0ad5a4dc2e1f58e
OBLIQUE-ABRUPT-SEVERE	10	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=010	fc17f058c4fb0671	DT-I05-NST-v1|EXT|OPTIMISER|stream=fc17f058c4fb0671	984d852d4b636306
OBLIQUE-ABRUPT-SEVERE	11	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=011	e8c5cfb170477e0f	DT-I05-NST-v1|EXT|OPTIMISER|stream=e8c5cfb170477e0f	b536e3c8e07813be
OBLIQUE-ABRUPT-SEVERE	12	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=012	3f54afba98e10ebc	DT-I05-NST-v1|EXT|OPTIMISER|stream=3f54afba98e10ebc	8bac5364b5c7a8e0
OBLIQUE-ABRUPT-SEVERE	13	DT-I05-NST-v1|EXT|SOURCE|scenario=OBLIQUE-ABRUPT-SEVERE|r=013	699537ddcc105acd	DT-I05-NST-v1|EXT|OPTIMISER|stream=699537ddcc105acd	db494543a33288c9
